x,y,psi,r,u,v,X,Y,N,tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,omega_VSP1,omega_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072176,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.035037,0.035037
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072176,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.035037,0.035037
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072260,-0.001357,0.000621,0.082492,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.040044,0.040044
0.000224,-0.000003,0.000001,0.000002,0.000045,-0.000001,0.072260,-0.001357,0.000621,0.082492,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.040044,0.040044
0.000897,-0.000012,0.000003,0.000005,0.000090,-0.000001,0.082588,-0.001551,0.000709,0.154668,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.075081,0.075081
0.002050,-0.000028,0.000006,0.000007,0.000141,-0.000002,0.082588,-0.001551,0.000709,0.154668,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.075081,0.075081
0.003715,-0.000052,0.000011,0.000010,0.000192,-0.000003,0.154848,-0.002908,0.001330,0.154668,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.075081,0.075081
0.006116,-0.000085,0.000018,0.000015,0.000288,-0.000004,0.154848,-0.002908,0.001330,0.185583,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.090089,0.090089
0.009477,-0.000132,0.000028,0.000020,0.000384,-0.000005,0.154848,-0.002908,0.001330,0.185583,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.090089,0.090089
0.013797,-0.000193,0.000041,0.000025,0.000480,-0.000007,0.185799,-0.003489,0.001596,0.185583,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.090089,0.090089
0.019173,-0.000269,0.000057,0.000031,0.000595,-0.000008,0.185799,-0.003489,0.001596,0.257759,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.125126,0.125126
0.025700,-0.000362,0.000076,0.000037,0.000710,-0.000010,0.185799,-0.003489,0.001596,0.319620,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.155156,0.155156
0.033377,-0.000472,0.000099,0.000043,0.000825,-0.000012,0.258060,-0.004845,0.002217,0.381481,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.185185,0.185185
0.042429,-0.000601,0.000126,0.000051,0.000985,-0.000014,0.319993,-0.006008,0.002749,0.381481,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.185185,0.185185
0.053270,-0.000757,0.000158,0.000061,0.001183,-0.000017,0.381926,-0.007171,0.003281,0.381481,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.185185,0.185185
0.066286,-0.000944,0.000196,0.000073,0.001420,-0.000020,0.381926,-0.007171,0.003281,0.443342,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.215215,0.215215
0.081666,-0.001165,0.000241,0.000085,0.001656,-0.000024,0.381926,-0.007171,0.003281,0.525803,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.255244,0.255244
0.099410,-0.001422,0.000293,0.000097,0.001893,-0.000027,0.443859,-0.008334,0.003813,0.525803,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.255244,0.255244
0.119709,-0.001716,0.000353,0.000111,0.002167,-0.000031,0.526416,-0.009884,0.004522,0.556719,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.270252,0.270252
0.143011,-0.002054,0.000421,0.000127,0.002493,-0.000036,0.526416,-0.009884,0.004522,0.556719,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.270252,0.270252
0.169571,-0.002440,0.000499,0.000144,0.002819,-0.000041,0.557367,-0.010465,0.004788,0.618580,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.300281,0.300281
0.199482,-0.002877,0.000586,0.000161,0.003164,-0.000046,0.557367,-0.010465,0.004788,0.711386,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.345333,0.345333
0.232841,-0.003365,0.000683,0.000178,0.003508,-0.000051,0.619300,-0.011628,0.005320,0.711386,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.345333,0.345333
0.269837,-0.003908,0.000790,0.000197,0.003891,-0.000057,0.712215,-0.013373,0.006118,0.742302,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.360341,0.360341
0.310950,-0.004513,0.000910,0.000219,0.004332,-0.000064,0.712215,-0.013373,0.006118,0.742302,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.360341,0.360341
0.356467,-0.005184,0.001042,0.000241,0.004772,-0.000071,0.743167,-0.013954,0.006384,0.804163,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.390370,0.390370
0.406481,-0.005923,0.001186,0.000264,0.005231,-0.000078,0.743167,-0.013954,0.006384,0.804163,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.390370,0.390370
0.461087,-0.006733,0.001344,0.000286,0.005690,-0.000085,0.805100,-0.015117,0.006916,0.835078,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.405378,0.405378
0.520475,-0.007617,0.001515,0.000311,0.006187,-0.000092,0.805100,-0.015117,0.006916,0.835078,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.405378,0.405378
0.584835,-0.008576,0.001700,0.000335,0.006685,-0.000100,0.836051,-0.015698,0.007182,0.845393,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.410385,0.410385
0.654262,-0.009615,0.001899,0.000360,0.007201,-0.000108,0.836051,-0.015698,0.007182,0.845393,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.410385,0.410385
0.728850,-0.010734,0.002113,0.000385,0.007717,-0.000116,0.846378,-0.015892,0.007271,0.938200,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.455437,0.455437
0.808628,-0.011935,0.002341,0.000411,0.008239,-0.000125,0.846378,-0.015892,0.007271,1.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.485437,0.485437
0.893626,-0.013219,0.002583,0.000436,0.008761,-0.000133,0.939293,-0.017637,0.008069,1.000000,-0.051576,0.000000,-0.023610,0.300000,0.300000,-0.023564,-0.010645,0.486046,0.485098
0.984131,-0.014590,0.002841,0.000464,0.009340,-0.000142,1.001165,-0.018799,0.008600,1.000000,-0.051576,0.000000,-0.023610,0.300000,0.300000,-0.023564,-0.010645,0.486046,0.485098
1.080620,-0.016055,0.003115,0.000493,0.009958,-0.000152,1.003876,-0.074293,0.005036,1.000000,-0.092807,0.000000,-0.042499,0.300000,0.300000,-0.042350,-0.019154,0.486726,0.485022
1.183292,-0.017733,0.003404,0.000515,0.010577,-0.000185,1.003876,-0.074286,0.005038,1.000000,-0.092807,0.000000,-0.042499,0.300000,0.300000,-0.042350,-0.019154,0.486726,0.485022
1.292153,-0.019737,0.003705,0.000535,0.011195,-0.000218,1.005784,-0.117890,0.002253,1.000000,-0.123722,0.000000,-0.056663,0.300000,0.300000,-0.056399,-0.025535,0.487349,0.485078
1.407206,-0.022158,0.004016,0.000550,0.011815,-0.000268,1.005784,-0.117878,0.002258,1.000000,-0.123722,0.000000,-0.056663,0.300000,0.300000,-0.056399,-0.025535,0.487349,0.485078
1.528454,-0.025086,0.004335,0.000564,0.012434,-0.000319,1.007061,-0.150356,0.000133,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
1.655899,-0.028587,0.004660,0.000573,0.013054,-0.000383,1.007061,-0.150340,0.000139,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
1.789542,-0.032727,0.004991,0.000582,0.013674,-0.000447,1.008559,-0.193425,-0.002743,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
1.929386,-0.037596,0.005325,0.000584,0.014295,-0.000529,1.008559,-0.193404,-0.002735,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
2.075433,-0.043281,0.005660,0.000586,0.014915,-0.000611,1.008559,-0.193383,-0.002727,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
2.227680,-0.049782,0.005996,0.000588,0.015535,-0.000693,1.008559,-0.193362,-0.002719,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
2.386125,-0.057099,0.006334,0.000590,0.016154,-0.000774,1.008559,-0.193341,-0.002710,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
2.550765,-0.065230,0.006672,0.000592,0.016774,-0.000856,1.008896,-0.204014,-0.003427,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
2.721599,-0.074198,0.007012,0.000592,0.017393,-0.000942,1.008896,-0.203991,-0.003418,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
2.898625,-0.084023,0.007351,0.000593,0.018012,-0.001028,1.008896,-0.203969,-0.003409,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
3.081842,-0.094706,0.007691,0.000594,0.018631,-0.001114,1.008559,-0.193255,-0.002677,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
3.271244,-0.106223,0.008032,0.000596,0.019249,-0.001195,1.008559,-0.193234,-0.002669,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
3.466830,-0.118552,0.008374,0.000599,0.019867,-0.001276,1.008559,-0.193212,-0.002661,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
3.668595,-0.131693,0.008718,0.000601,0.020485,-0.001358,1.008559,-0.193190,-0.002652,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
3.876539,-0.145645,0.009063,0.000604,0.021103,-0.001439,1.008896,-0.203854,-0.003365,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
4.090659,-0.160429,0.009409,0.000605,0.021721,-0.001525,1.008559,-0.193147,-0.002635,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
4.310954,-0.176046,0.009756,0.000608,0.022338,-0.001606,1.008559,-0.193125,-0.002627,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
4.537418,-0.192472,0.010105,0.000610,0.022955,-0.001687,1.008559,-0.193103,-0.002618,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
4.770051,-0.209707,0.010456,0.000614,0.023571,-0.001768,1.008559,-0.193081,-0.002610,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
5.008849,-0.227751,0.010808,0.000617,0.024188,-0.001849,1.008559,-0.193059,-0.002601,1.000000,-0.175268,0.000000,-0.080262,0.300000,0.300000,-0.079733,-0.036173,0.488600,0.485389
5.253811,-0.246603,0.011163,0.000620,0.024804,-0.001930,1.008896,-0.203714,-0.003310,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
5.504934,-0.266285,0.011518,0.000621,0.025420,-0.002016,1.008896,-0.203690,-0.003301,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
5.762217,-0.286818,0.011875,0.000623,0.026036,-0.002101,1.008559,-0.192992,-0.002575,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
6.025657,-0.308179,0.012233,0.000626,0.026651,-0.002182,1.008559,-0.192969,-0.002566,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
6.295250,-0.330346,0.012593,0.000630,0.027266,-0.002263,1.008559,-0.192947,-0.002558,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
6.570994,-0.353320,0.012955,0.000634,0.027881,-0.002344,1.008559,-0.192924,-0.002549,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
6.852887,-0.377098,0.013319,0.000638,0.028496,-0.002425,1.008559,-0.192901,-0.002540,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
7.140925,-0.401681,0.013685,0.000641,0.029110,-0.002505,1.008559,-0.192878,-0.002531,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
7.435107,-0.427068,0.014054,0.000645,0.029725,-0.002586,1.008559,-0.192855,-0.002522,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
7.735429,-0.453260,0.014425,0.000650,0.030339,-0.002667,1.008559,-0.192832,-0.002513,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
8.041890,-0.480254,0.014798,0.000654,0.030952,-0.002748,1.008559,-0.192809,-0.002504,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
8.354488,-0.508052,0.015174,0.000658,0.031566,-0.002828,1.008559,-0.192786,-0.002496,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
8.673218,-0.536652,0.015553,0.000663,0.032179,-0.002909,1.008559,-0.192763,-0.002486,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
8.998080,-0.566055,0.015934,0.000667,0.032792,-0.002989,1.008559,-0.192739,-0.002477,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
9.329071,-0.596259,0.016317,0.000672,0.033405,-0.003070,1.008559,-0.192716,-0.002468,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
9.666188,-0.627264,0.016704,0.000677,0.034017,-0.003151,1.008559,-0.192692,-0.002459,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
10.009428,-0.659070,0.017093,0.000682,0.034629,-0.003231,1.008559,-0.192669,-0.002450,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
10.358790,-0.691677,0.017485,0.000687,0.035241,-0.003311,1.008559,-0.192645,-0.002441,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
10.714271,-0.725084,0.017880,0.000692,0.035853,-0.003392,1.008559,-0.192621,-0.002432,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
11.075868,-0.759290,0.018278,0.000698,0.036464,-0.003472,1.008559,-0.192597,-0.002422,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
11.443580,-0.794295,0.018680,0.000703,0.037076,-0.003553,1.008559,-0.192573,-0.002413,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
11.817402,-0.830099,0.019084,0.000709,0.037687,-0.003633,1.008559,-0.192549,-0.002404,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
12.197334,-0.866702,0.019492,0.000715,0.038297,-0.003713,1.008559,-0.192525,-0.002394,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
12.583373,-0.904102,0.019903,0.000720,0.038908,-0.003793,1.008559,-0.192501,-0.002385,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
12.975516,-0.942301,0.020318,0.000727,0.039518,-0.003874,1.008559,-0.192477,-0.002376,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
13.373761,-0.981296,0.020736,0.000733,0.040128,-0.003954,1.008559,-0.192452,-0.002366,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
13.778105,-1.021088,0.021157,0.000739,0.040738,-0.004034,1.008559,-0.192428,-0.002357,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
14.188546,-1.061677,0.021583,0.000746,0.041347,-0.004114,1.008559,-0.192403,-0.002347,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
14.605081,-1.103061,0.022012,0.000752,0.041957,-0.004194,1.008559,-0.192378,-0.002337,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
15.027709,-1.145241,0.022445,0.000759,0.042566,-0.004274,1.008559,-0.192353,-0.002328,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
15.456426,-1.188217,0.022882,0.000766,0.043174,-0.004355,1.008559,-0.192328,-0.002318,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
15.891230,-1.231988,0.023322,0.000773,0.043783,-0.004435,1.008559,-0.192303,-0.002308,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
16.332119,-1.276553,0.023768,0.000780,0.044391,-0.004515,1.008559,-0.192278,-0.002299,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
16.779090,-1.321912,0.024217,0.000788,0.044999,-0.004595,1.008559,-0.192253,-0.002289,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
17.232141,-1.368066,0.024670,0.000796,0.045607,-0.004675,1.008559,-0.192228,-0.002279,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
17.691269,-1.415012,0.025128,0.000803,0.046215,-0.004755,1.008559,-0.192202,-0.002269,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
18.156472,-1.462752,0.025591,0.000811,0.046822,-0.004835,1.008559,-0.192177,-0.002259,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
18.627748,-1.511285,0.026058,0.000819,0.047429,-0.004914,1.008559,-0.192151,-0.002250,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
19.105094,-1.560611,0.026530,0.000828,0.048036,-0.004994,1.008559,-0.192126,-0.002240,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
19.588508,-1.610728,0.027006,0.000836,0.048642,-0.005074,1.008559,-0.192100,-0.002230,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
20.077986,-1.661637,0.027488,0.000845,0.049249,-0.005154,1.008559,-0.192074,-0.002219,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
20.573528,-1.713338,0.027974,0.000853,0.049855,-0.005234,1.008559,-0.192048,-0.002209,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
21.075130,-1.765830,0.028466,0.000862,0.050460,-0.005314,1.008559,-0.192022,-0.002199,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
21.582789,-1.819113,0.028963,0.000872,0.051066,-0.005394,1.008559,-0.191995,-0.002189,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
22.096505,-1.873187,0.029465,0.000881,0.051671,-0.005473,1.008559,-0.191969,-0.002179,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
22.616273,-1.928051,0.029972,0.000890,0.052276,-0.005553,1.008559,-0.191943,-0.002169,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
23.142092,-1.983705,0.030485,0.000900,0.052881,-0.005633,1.008559,-0.191916,-0.002158,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
23.673958,-2.040148,0.031004,0.000910,0.053486,-0.005713,1.008559,-0.191889,-0.002148,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
24.211871,-2.097381,0.031528,0.000920,0.054090,-0.005793,1.008559,-0.191863,-0.002138,1.000000,-0.164983,0.000000,-0.075556,0.300000,0.300000,-0.075087,-0.034051,0.488329,0.485305
