x,y,psi,r,u,v,X,Y,N,tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,omega_VSP1,omega_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2
4632.934607,1961.868723,-72.304694,-0.037784,0.139520,0.140599,-0.124403,0.939510,0.068664,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4634.699406,1960.968143,-72.326380,-0.037914,0.139305,0.140967,-0.124403,0.939623,0.068708,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4636.466716,1960.070063,-72.348141,-0.038044,0.139089,0.141335,-0.124403,0.939736,0.068752,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4638.236532,1959.174482,-72.369975,-0.038173,0.138873,0.141702,-0.124403,0.939849,0.068796,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4640.008851,1958.281398,-72.391883,-0.038301,0.138656,0.142069,-0.124403,0.939962,0.068840,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4641.783668,1957.390809,-72.413865,-0.038429,0.138440,0.142435,-0.124403,0.940075,0.068884,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4643.560980,1956.502713,-72.435920,-0.038557,0.138222,0.142801,-0.124403,0.940188,0.068927,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4645.340782,1955.617108,-72.458048,-0.038684,0.138005,0.143167,-0.124403,0.940301,0.068971,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4647.123070,1954.733991,-72.480248,-0.038810,0.137787,0.143532,-0.124403,0.940414,0.069015,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4648.907840,1953.853361,-72.502521,-0.038936,0.137569,0.143897,-0.124403,0.940527,0.069059,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4650.695087,1952.975216,-72.524866,-0.039062,0.137350,0.144261,-0.124403,0.940640,0.069103,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4652.484808,1952.099553,-72.547283,-0.039187,0.137131,0.144625,-0.124403,0.940753,0.069146,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4654.276997,1951.226371,-72.569770,-0.039311,0.136911,0.144989,-0.124403,0.940866,0.069190,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4656.071651,1950.355667,-72.592329,-0.039435,0.136692,0.145352,-0.124403,0.940979,0.069234,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4657.868765,1949.487439,-72.614959,-0.039558,0.136471,0.145714,-0.124403,0.941091,0.069277,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4659.668335,1948.621686,-72.637659,-0.039681,0.136251,0.146076,-0.124403,0.941204,0.069321,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4661.470356,1947.758404,-72.660430,-0.039803,0.136030,0.146438,-0.124403,0.941317,0.069365,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4663.274824,1946.897592,-72.683270,-0.039924,0.135809,0.146799,-0.124403,0.941429,0.069408,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4665.081735,1946.039248,-72.706179,-0.040045,0.135587,0.147159,-0.124403,0.941542,0.069452,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4666.891083,1945.183370,-72.729158,-0.040166,0.135365,0.147520,-0.124403,0.941655,0.069496,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4668.702864,1944.329955,-72.752206,-0.040285,0.135142,0.147879,-0.124403,0.941767,0.069539,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4670.517074,1943.479001,-72.775322,-0.040405,0.134920,0.148238,-0.124403,0.941879,0.069583,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4672.333708,1942.630506,-72.798506,-0.040523,0.134696,0.148597,-0.124403,0.941992,0.069626,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4674.152761,1941.784468,-72.821758,-0.040641,0.134473,0.148955,-0.124403,0.942104,0.069670,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4675.974228,1940.940885,-72.845077,-0.040759,0.134249,0.149313,-0.124403,0.942217,0.069713,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4677.798106,1940.099754,-72.868464,-0.040875,0.134025,0.149670,-0.124403,0.942329,0.069757,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4679.624388,1939.261072,-72.891917,-0.040992,0.133800,0.150026,-0.124403,0.942441,0.069800,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4681.453071,1938.424839,-72.915436,-0.041107,0.133575,0.150382,-0.124403,0.942553,0.069844,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4683.284150,1937.591052,-72.939022,-0.041222,0.133350,0.150738,-0.124403,0.942665,0.069887,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4685.117619,1936.759707,-72.962673,-0.041336,0.133124,0.151093,-0.124403,0.942777,0.069931,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4686.953474,1935.930804,-72.986390,-0.041450,0.132898,0.151447,-0.124403,0.942889,0.069974,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4688.791710,1935.104339,-73.010172,-0.041563,0.132671,0.151801,-0.124403,0.943001,0.070018,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4690.632321,1934.280311,-73.034018,-0.041676,0.132444,0.152154,-0.124403,0.943113,0.070061,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4692.475304,1933.458717,-73.057928,-0.041787,0.132217,0.152507,-0.124403,0.943225,0.070104,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4694.320652,1932.639555,-73.081903,-0.041899,0.131990,0.152859,-0.124403,0.943337,0.070148,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4696.168362,1931.822822,-73.105940,-0.042009,0.131762,0.153210,-0.124403,0.943449,0.070191,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4698.018427,1931.008516,-73.130041,-0.042119,0.131533,0.153561,-0.124403,0.943560,0.070234,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4699.870843,1930.196635,-73.154205,-0.042228,0.131305,0.153912,-0.124403,0.943672,0.070277,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4701.725605,1929.387176,-73.178431,-0.042337,0.131076,0.154262,-0.124403,0.943784,0.070321,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4703.582707,1928.580137,-73.202719,-0.042444,0.130846,0.154611,-0.124403,0.943895,0.070364,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4705.442145,1927.775516,-73.227069,-0.042552,0.130616,0.154960,-0.124403,0.944007,0.070407,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4707.303912,1926.973310,-73.251480,-0.042658,0.130386,0.155308,-0.124403,0.944118,0.070450,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4709.168005,1926.173517,-73.275951,-0.042764,0.130156,0.155655,-0.124403,0.944229,0.070493,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4711.034416,1925.376134,-73.300483,-0.042869,0.129925,0.156002,-0.124403,0.944341,0.070536,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4712.903143,1924.581159,-73.325075,-0.042974,0.129694,0.156348,-0.124403,0.944452,0.070580,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4714.774178,1923.788589,-73.349727,-0.043077,0.129462,0.156694,-0.124403,0.944563,0.070623,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4716.647517,1922.998423,-73.374438,-0.043180,0.129230,0.157039,-0.124403,0.944674,0.070666,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4718.523153,1922.210656,-73.399208,-0.043283,0.128998,0.157383,-0.124403,0.944785,0.070709,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4720.401083,1921.425288,-73.424036,-0.043384,0.128766,0.157727,-0.124403,0.944896,0.070752,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4722.281300,1920.642316,-73.448923,-0.043485,0.128533,0.158070,-0.124403,0.945007,0.070795,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4724.163799,1919.861737,-73.473867,-0.043585,0.128299,0.158413,-0.124403,0.945118,0.070838,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4726.048574,1919.083548,-73.498868,-0.043685,0.128066,0.158755,-0.124403,0.945228,0.070880,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4727.935620,1918.307747,-73.523926,-0.043784,0.127832,0.159096,-0.124403,0.945339,0.070923,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4729.824931,1917.534332,-73.549040,-0.043882,0.127597,0.159436,-0.124403,0.945450,0.070966,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4731.716502,1916.763299,-73.574210,-0.043979,0.127363,0.159776,-0.124403,0.945560,0.071009,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4733.610327,1915.994648,-73.599436,-0.044076,0.127128,0.160115,-0.124403,0.945671,0.071052,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4735.506400,1915.228373,-73.624717,-0.044171,0.126892,0.160454,-0.124403,0.945781,0.071095,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4737.404716,1914.464475,-73.650053,-0.044267,0.126657,0.160792,-0.124403,0.945891,0.071137,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4739.305269,1913.702949,-73.675443,-0.044361,0.126420,0.161129,-0.124403,0.946002,0.071180,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4741.208053,1912.943793,-73.700886,-0.044454,0.126184,0.161465,-0.124403,0.946112,0.071223,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4743.113063,1912.187005,-73.726383,-0.044547,0.125947,0.161801,-0.124403,0.946222,0.071265,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4745.020293,1911.432581,-73.751934,-0.044639,0.125710,0.162136,-0.124403,0.946332,0.071308,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4746.929736,1910.680520,-73.777536,-0.044731,0.125473,0.162471,-0.124403,0.946442,0.071351,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4748.841387,1909.930818,-73.803191,-0.044821,0.125235,0.162804,-0.124403,0.946551,0.071393,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4750.755241,1909.183474,-73.828898,-0.044911,0.124997,0.163137,-0.124403,0.946661,0.071436,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4752.671291,1908.438484,-73.854655,-0.045000,0.124759,0.163470,-0.124403,0.946771,0.071478,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4754.589531,1907.695846,-73.880464,-0.045088,0.124520,0.163801,-0.124403,0.946880,0.071521,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4756.509956,1906.955556,-73.906323,-0.045176,0.124281,0.164132,-0.124403,0.946990,0.071563,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4758.432559,1906.217613,-73.932231,-0.045262,0.124042,0.164462,-0.124403,0.947099,0.071605,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4760.357334,1905.482014,-73.958189,-0.045348,0.123802,0.164792,-0.124403,0.947209,0.071648,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4762.284276,1904.748756,-73.984197,-0.045433,0.123562,0.165120,-0.124403,0.947318,0.071690,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4764.213378,1904.017836,-74.010252,-0.045518,0.123322,0.165448,-0.124403,0.947427,0.071732,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4766.144635,1903.289251,-74.036356,-0.045601,0.123081,0.165775,-0.124403,0.947536,0.071775,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4768.078039,1902.563000,-74.062507,-0.045684,0.122840,0.166102,-0.124403,0.947645,0.071817,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4770.013586,1901.839078,-74.088706,-0.045766,0.122599,0.166428,-0.124403,0.947754,0.071859,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4771.951268,1901.117484,-74.114951,-0.045847,0.122357,0.166752,-0.124403,0.947863,0.071901,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4773.891081,1900.398215,-74.141242,-0.045927,0.122115,0.167077,-0.124403,0.947971,0.071943,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4775.833016,1899.681267,-74.167579,-0.046007,0.121873,0.167400,-0.124403,0.948080,0.071985,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4777.777069,1898.966638,-74.193962,-0.046085,0.121631,0.167723,-0.124403,0.948188,0.072027,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4779.723233,1898.254326,-74.220389,-0.046163,0.121388,0.168045,-0.124403,0.948297,0.072069,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4781.671501,1897.544327,-74.246861,-0.046240,0.121145,0.168366,-0.124403,0.948405,0.072111,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4783.621868,1896.836639,-74.273376,-0.046316,0.120901,0.168686,-0.124403,0.948513,0.072153,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4785.574327,1896.131259,-74.299935,-0.046392,0.120657,0.169006,-0.124403,0.948621,0.072195,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4787.528871,1895.428183,-74.326537,-0.046466,0.120413,0.169324,-0.124403,0.948729,0.072237,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4789.485495,1894.727410,-74.353181,-0.046540,0.120169,0.169642,-0.124403,0.948837,0.072279,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4791.444191,1894.028937,-74.379868,-0.046613,0.119924,0.169959,-0.124403,0.948945,0.072321,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4793.404954,1893.332760,-74.406595,-0.046685,0.119680,0.170276,-0.124403,0.949052,0.072362,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4795.367777,1892.638876,-74.433364,-0.046756,0.119434,0.170591,-0.124403,0.949160,0.072404,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4797.332653,1891.947284,-74.460173,-0.046826,0.119189,0.170906,-0.124403,0.949267,0.072446,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4799.299577,1891.257979,-74.487023,-0.046895,0.118943,0.171220,-0.124403,0.949375,0.072487,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4801.268541,1890.570960,-74.513911,-0.046964,0.118697,0.171533,-0.124403,0.949482,0.072529,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4803.239538,1889.886223,-74.540839,-0.047032,0.118451,0.171845,-0.124403,0.949589,0.072570,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4805.212563,1889.203765,-74.567806,-0.047099,0.118204,0.172157,-0.124403,0.949696,0.072612,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4807.187609,1888.523583,-74.594810,-0.047165,0.117957,0.172467,-0.124403,0.949803,0.072653,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4809.164669,1887.845675,-74.621852,-0.047230,0.117710,0.172777,-0.124403,0.949910,0.072694,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4811.143736,1887.170037,-74.648931,-0.047294,0.117463,0.173086,-0.124403,0.950016,0.072736,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4813.124804,1886.496667,-74.676047,-0.047357,0.117215,0.173394,-0.124403,0.950123,0.072777,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4815.107866,1885.825562,-74.703198,-0.047420,0.116967,0.173701,-0.124403,0.950229,0.072818,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4817.092916,1885.156719,-74.730385,-0.047481,0.116719,0.174008,-0.124403,0.950336,0.072859,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4819.079946,1884.490134,-74.757608,-0.047542,0.116470,0.174313,-0.124403,0.950442,0.072901,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4821.068950,1883.825805,-74.784864,-0.047602,0.116222,0.174618,-0.124403,0.950548,0.072942,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4823.059922,1883.163729,-74.812155,-0.047661,0.115973,0.174922,-0.124403,0.950654,0.072983,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4825.052853,1882.503903,-74.839480,-0.047719,0.115723,0.175225,-0.124403,0.950760,0.073024,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4827.047739,1881.846324,-74.866837,-0.047776,0.115474,0.175527,-0.124403,0.950865,0.073065,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4829.044571,1881.190988,-74.894227,-0.047832,0.115224,0.175828,-0.124403,0.950971,0.073106,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4831.043342,1880.537894,-74.921649,-0.047888,0.114974,0.176129,-0.124403,0.951076,0.073147,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4833.044047,1879.887037,-74.949102,-0.047942,0.114724,0.176428,-0.124403,0.951182,0.073187,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4835.046678,1879.238415,-74.976586,-0.047996,0.114473,0.176727,-0.124403,0.951287,0.073228,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4837.051228,1878.592025,-75.004101,-0.048048,0.114222,0.177024,-0.124403,0.951392,0.073269,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4839.057690,1877.947864,-75.031645,-0.048100,0.113971,0.177321,-0.124403,0.951497,0.073309,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4841.066058,1877.305928,-75.059219,-0.048151,0.113720,0.177617,-0.124403,0.951601,0.073350,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4843.076324,1876.666215,-75.086822,-0.048201,0.113469,0.177912,-0.124403,0.951706,0.073391,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4845.088481,1876.028722,-75.114454,-0.048250,0.113217,0.178206,-0.124403,0.951811,0.073431,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4847.102522,1875.393446,-75.142113,-0.048298,0.112965,0.178499,-0.124403,0.951915,0.073472,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4849.118441,1874.760382,-75.169799,-0.048345,0.112713,0.178792,-0.124403,0.952019,0.073512,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4851.136230,1874.129530,-75.197512,-0.048392,0.112461,0.179083,-0.124403,0.952123,0.073552,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4853.155882,1873.500884,-75.225252,-0.048437,0.112208,0.179374,-0.124403,0.952227,0.073593,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4855.177390,1872.874443,-75.253017,-0.048481,0.111955,0.179663,-0.124403,0.952331,0.073633,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4857.200747,1872.250203,-75.280807,-0.048525,0.111702,0.179952,-0.124403,0.952435,0.073673,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4859.225946,1871.628161,-75.308622,-0.048567,0.111449,0.180240,-0.124403,0.952539,0.073713,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4861.252980,1871.008314,-75.336461,-0.048609,0.111196,0.180526,-0.124403,0.952642,0.073753,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4863.281841,1870.390659,-75.364324,-0.048650,0.110942,0.180812,-0.124403,0.952745,0.073793,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4865.312523,1869.775192,-75.392209,-0.048690,0.110688,0.181097,-0.124403,0.952848,0.073833,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4867.345017,1869.161911,-75.420118,-0.048728,0.110434,0.181381,-0.124403,0.952951,0.073873,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4869.379318,1868.550812,-75.448048,-0.048766,0.110180,0.181664,-0.124403,0.953054,0.073913,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4871.415418,1867.941893,-75.476000,-0.048803,0.109926,0.181946,-0.124403,0.953157,0.073953,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4873.453309,1867.335149,-75.503972,-0.048839,0.109671,0.182228,-0.124403,0.953259,0.073993,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4875.492984,1866.730579,-75.531965,-0.048874,0.109416,0.182508,-0.124403,0.953362,0.074032,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4877.534437,1866.128178,-75.559978,-0.048909,0.109161,0.182787,-0.124403,0.953464,0.074072,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4879.577659,1865.527944,-75.588010,-0.048942,0.108906,0.183065,-0.124403,0.953566,0.074111,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4881.622643,1864.929873,-75.616061,-0.048974,0.108651,0.183343,-0.124403,0.953668,0.074151,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4883.669383,1864.333962,-75.644130,-0.049005,0.108395,0.183619,-0.124403,0.953770,0.074190,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4885.717870,1863.740209,-75.672216,-0.049036,0.108139,0.183895,-0.124403,0.953872,0.074230,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4887.768098,1863.148609,-75.700320,-0.049065,0.107884,0.184169,-0.124403,0.953973,0.074269,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4889.820059,1862.559160,-75.728441,-0.049093,0.107627,0.184443,-0.124403,0.954074,0.074308,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4891.873746,1861.971858,-75.756577,-0.049121,0.107371,0.184715,-0.124403,0.954176,0.074348,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
4893.929151,1861.386700,-75.784729,-0.049147,0.107115,0.184987,-0.124403,0.954277,0.074387,-0.000000,1.000000,0.000000,1.529430,0.300000,0.300000,1.612163,0.206390,0.222230,0.222230
