tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,L2,PosXLeft,PosYLeft,R2,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y,nu_hat_x,nu_hat_y,nu_hat_psi,b_hat_x,b_hat_y,b_hat_psi
-1.000000,0.061831,0.000000,3.113235,3.113223,0.022306,0.485532,0.485733,-1.000000,0.061831,1.000000,-1.000000,-24.554367,30.641164,-9.511092,-2.025631,0.560615,-1.511649,0.239106,-0.054569,-0.000934,0.000000,0.000000,0.000000
-1.000000,0.061831,0.000000,3.113235,3.113223,0.022306,0.485532,0.485733,-1.000000,0.072146,1.000000,-1.000000,-24.556709,30.641915,-9.511102,-2.025631,0.560615,-1.511649,0.238382,-0.054512,-0.000938,0.000000,0.000000,0.000000
-1.000000,0.072146,0.000000,3.108508,3.108493,0.026028,0.485586,0.485820,-1.000000,0.072146,1.000000,-1.000000,-24.559044,30.642664,-9.511111,-2.025631,0.560615,-1.511649,0.237659,-0.054456,-0.000942,0.000000,0.000000,0.000000
-1.000000,0.072146,0.000000,3.108508,3.108493,0.026028,0.485586,0.485820,-1.000000,0.072146,1.000000,-1.000000,-24.561372,30.643413,-9.511120,-2.025631,0.560615,-1.511649,0.236935,-0.054395,-0.000948,0.000000,0.000000,0.000000
-1.000000,0.072146,0.000000,3.108508,3.108493,0.026028,0.485586,0.485820,-1.000000,0.072146,1.000000,-1.000000,-24.563693,30.644160,-9.511130,-2.025631,0.560615,-1.511649,0.236212,-0.054334,-0.000953,0.000000,0.000000,0.000000
-1.000000,0.072146,0.000000,3.108508,3.108493,0.026028,0.485586,0.485820,-1.000000,0.072146,1.000000,-1.000000,-24.566006,30.644907,-9.511139,-2.025631,0.560615,-1.511649,0.235490,-0.054273,-0.000958,0.000000,0.000000,0.000000
-1.000000,0.072146,0.000000,3.108508,3.108493,0.026028,0.485586,0.485820,-1.000000,0.061831,1.000000,-1.000000,-24.568313,30.645652,-9.511149,-2.025631,0.560615,-1.511649,0.234767,-0.054212,-0.000963,0.000000,0.000000,0.000000
-1.000000,0.061831,0.000000,3.113235,3.113223,0.022306,0.485532,0.485733,-1.000000,0.061831,1.000000,-1.000000,-24.570612,30.646396,-9.511158,-2.025631,0.560615,-1.511649,0.234045,-0.054152,-0.000968,0.000000,0.000000,0.000000
-1.000000,0.061831,0.000000,3.113235,3.113223,0.022306,0.485532,0.485733,-1.000000,0.041231,1.000000,-1.000000,-24.572904,30.647138,-9.511168,-2.025631,0.560615,-1.511649,0.233323,-0.054095,-0.000972,0.000000,0.000000,0.000000
-1.000000,0.041231,0.000000,3.122679,3.122674,0.014875,0.485457,0.485591,-1.000000,0.041231,1.000000,-1.000000,-24.575189,30.647880,-9.511178,-2.025631,0.560615,-1.511649,0.232602,-0.054039,-0.000976,0.000000,0.000000,0.000000
-1.000000,0.041231,0.000000,3.122679,3.122674,0.014875,0.485457,0.485591,-1.000000,0.010285,1.000000,-1.000000,-24.577467,30.648620,-9.511187,-2.025631,0.560615,-1.511649,0.231881,-0.053991,-0.000978,0.000000,0.000000,0.000000
-1.000000,0.010285,0.000000,3.136874,3.136873,0.003710,0.485426,0.485459,-1.000000,0.010285,1.000000,-1.000000,-24.579738,30.649359,-9.511197,-2.025631,0.560615,-1.511649,0.231160,-0.053944,-0.000981,0.000000,0.000000,0.000000
-1.000000,0.010285,0.000000,3.136874,3.136873,0.003710,0.485426,0.485459,-1.000000,0.000000,1.000000,-1.000000,-24.582002,30.650097,-9.511207,-2.025631,0.560615,-1.511649,0.230439,-0.053909,-0.000981,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.584258,30.650834,-9.511217,-2.025631,0.560615,-1.511649,0.229719,-0.053875,-0.000981,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.586507,30.651570,-9.511226,-2.025631,0.560615,-1.511649,0.228999,-0.053844,-0.000980,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.588749,30.652305,-9.511236,-2.025631,0.560615,-1.511649,0.228279,-0.053814,-0.000979,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.590984,30.653039,-9.511246,-2.025631,0.560615,-1.511649,0.227559,-0.053784,-0.000978,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.593212,30.653772,-9.511256,-2.025631,0.560615,-1.511649,0.226840,-0.053753,-0.000977,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.595433,30.654505,-9.511266,-2.025631,0.560615,-1.511649,0.226121,-0.053723,-0.000976,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,0.000000,1.000000,-1.000000,-24.597646,30.655236,-9.511275,-2.025631,0.560615,-1.511649,0.225403,-0.053693,-0.000975,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,3.141593,3.141593,0.000000,0.485437,0.485437,-1.000000,-0.041261,1.000000,-1.000000,-24.599853,30.655967,-9.511285,-2.025631,0.560615,-1.511649,0.224684,-0.053663,-0.000974,0.000000,0.000000,0.000000
-1.000000,-0.041261,0.000000,-3.122660,-3.122665,-0.014886,0.485591,0.485457,-1.000000,-0.041261,1.000000,-1.000000,-24.602052,30.656696,-9.511295,-2.025631,0.560615,-1.511649,0.223966,-0.053632,-0.000973,0.000000,0.000000,0.000000
-1.000000,-0.041261,0.000000,-3.122660,-3.122665,-0.014886,0.485591,0.485457,-1.000000,-0.072176,1.000000,-1.000000,-24.604244,30.657425,-9.511305,-2.025631,0.560615,-1.511649,0.223249,-0.053620,-0.000969,0.000000,0.000000,0.000000
-1.000000,-0.072176,0.000000,-3.108479,-3.108495,-0.026039,0.485820,0.485586,-1.000000,-0.072176,1.000000,-1.000000,-24.606429,30.658153,-9.511314,-2.025631,0.560615,-1.511649,0.222531,-0.053607,-0.000965,0.000000,0.000000,0.000000
-1.000000,-0.072176,0.000000,-3.108479,-3.108495,-0.026039,0.485820,0.485586,-1.000000,-0.082492,1.000000,-1.000000,-24.608607,30.658880,-9.511324,-2.025631,0.560615,-1.511649,0.221814,-0.053607,-0.000958,0.000000,0.000000,0.000000
-1.000000,-0.082492,0.000000,-3.103749,-3.103770,-0.029760,0.485919,0.485650,-1.000000,-0.103122,1.000000,-1.000000,-24.610777,30.659606,-9.511334,-2.025631,0.560615,-1.511649,0.221097,-0.053607,-0.000952,0.000000,0.000000,0.000000
-1.000000,-0.103122,0.000000,-3.094294,-3.094326,-0.037203,0.486148,0.485813,-1.000000,-0.103122,1.000000,-1.000000,-24.612941,30.660332,-9.511343,-2.025631,0.560615,-1.511649,0.220381,-0.053611,-0.000945,0.000000,0.000000,0.000000
-1.000000,-0.103122,0.000000,-3.094294,-3.094326,-0.037203,0.486148,0.485813,-1.000000,-0.113407,1.000000,-1.000000,-24.615097,30.661057,-9.511353,-2.025631,0.560615,-1.511649,0.219665,-0.053624,-0.000936,0.000000,0.000000,0.000000
-1.000000,-0.113407,0.000000,-3.089583,-3.089622,-0.040913,0.486278,0.485910,-1.000000,-0.113407,1.000000,-1.000000,-24.617246,30.661782,-9.511362,-2.025631,0.560615,-1.511649,0.218949,-0.053637,-0.000927,0.000000,0.000000,0.000000
-1.000000,-0.113407,0.000000,-3.089583,-3.089622,-0.040913,0.486278,0.485910,-1.000000,-0.123722,1.000000,-1.000000,-24.619388,30.662506,-9.511372,-2.025631,0.560615,-1.511649,0.218233,-0.053654,-0.000917,0.000000,0.000000,0.000000
-1.000000,-0.123722,0.000000,-3.084860,-3.084907,-0.044635,0.486419,0.486018,-1.000000,-0.123722,1.000000,-1.000000,-24.621523,30.663230,-9.511381,-2.025631,0.560615,-1.511649,0.217518,-0.053672,-0.000908,0.000000,0.000000,0.000000
-1.000000,-0.123722,0.000000,-3.084860,-3.084907,-0.044635,0.486419,0.486018,-1.000000,-0.164983,1.000000,-1.000000,-24.623651,30.663953,-9.511390,-2.025631,0.560615,-1.511649,0.216803,-0.053693,-0.000897,0.000000,0.000000,0.000000
-1.000000,-0.164983,0.000000,-3.065992,-3.066076,-0.059520,0.487093,0.486558,-1.000000,-0.164983,1.000000,-1.000000,-24.625772,30.664676,-9.511399,-2.025631,0.560615,-1.511649,0.216088,-0.053715,-0.000887,0.000000,0.000000,0.000000
-1.000000,-0.164983,0.000000,-3.065992,-3.066076,-0.059520,0.487093,0.486558,-1.000000,-0.164983,1.000000,-1.000000,-24.627885,30.665399,-9.511408,-2.025631,0.560615,-1.511649,0.215374,-0.053754,-0.000874,0.000000,0.000000,0.000000
-1.000000,-0.164983,0.000000,-3.065992,-3.066076,-0.059520,0.487093,0.486558,-1.000000,-0.164983,1.000000,-1.000000,-24.629991,30.666121,-9.511417,-2.025631,0.560615,-1.511649,0.214660,-0.053793,-0.000860,0.000000,0.000000,0.000000
-1.000000,-0.164983,0.000000,-3.065992,-3.066076,-0.059520,0.487093,0.486558,-1.000000,-0.164983,1.000000,-1.000000,-24.632090,30.666842,-9.511426,-2.025631,0.560615,-1.511649,0.213946,-0.053832,-0.000847,0.000000,0.000000,0.000000
-1.000000,-0.164983,0.000000,-3.065992,-3.066076,-0.059520,0.487093,0.486558,-1.000000,-0.185583,1.000000,-1.000000,-24.634182,30.667564,-9.511434,-2.025631,0.560615,-1.511649,0.213232,-0.053871,-0.000834,0.000000,0.000000,0.000000
-1.000000,-0.185583,0.000000,-3.056590,-3.056695,-0.066952,0.487494,0.486893,-1.000000,-0.185583,1.000000,-1.000000,-24.636267,30.668286,-9.511443,-2.025631,0.560615,-1.511649,0.212519,-0.053910,-0.000821,0.000000,0.000000,0.000000
-1.000000,-0.185583,0.000000,-3.056590,-3.056695,-0.066952,0.487494,0.486893,-1.000000,-0.195898,1.000000,-1.000000,-24.638345,30.669007,-9.511451,-2.025631,0.560615,-1.511649,0.211806,-0.053957,-0.000806,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.640416,30.669728,-9.511459,-2.025631,0.560615,-1.511649,0.211093,-0.054005,-0.000791,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.642479,30.670449,-9.511467,-2.025631,0.560615,-1.511649,0.210381,-0.054056,-0.000776,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.644535,30.671170,-9.511475,-2.025631,0.560615,-1.511649,0.209669,-0.054108,-0.000761,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.646584,30.671890,-9.511483,-2.025631,0.560615,-1.511649,0.208957,-0.054160,-0.000746,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.648626,30.672611,-9.511491,-2.025631,0.560615,-1.511649,0.208246,-0.054212,-0.000731,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.650661,30.673331,-9.511498,-2.025631,0.560615,-1.511649,0.207534,-0.054263,-0.000716,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.652689,30.674052,-9.511505,-2.025631,0.560615,-1.511649,0.206824,-0.054315,-0.000701,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.654709,30.674772,-9.511513,-2.025631,0.560615,-1.511649,0.206113,-0.054367,-0.000687,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.656723,30.675492,-9.511520,-2.025631,0.560615,-1.511649,0.205403,-0.054419,-0.000672,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.658729,30.676213,-9.511526,-2.025631,0.560615,-1.511649,0.204693,-0.054470,-0.000658,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.660728,30.676933,-9.511533,-2.025631,0.560615,-1.511649,0.203983,-0.054522,-0.000643,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.662720,30.677653,-9.511540,-2.025631,0.560615,-1.511649,0.203273,-0.054574,-0.000629,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.664705,30.678373,-9.511546,-2.025631,0.560615,-1.511649,0.202564,-0.054625,-0.000615,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.666683,30.679092,-9.511553,-2.025631,0.560615,-1.511649,0.201855,-0.054677,-0.000601,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.668654,30.679812,-9.511559,-2.025631,0.560615,-1.511649,0.201147,-0.054729,-0.000587,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.670617,30.680532,-9.511565,-2.025631,0.560615,-1.511649,0.200439,-0.054780,-0.000573,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.672574,30.681251,-9.511571,-2.025631,0.560615,-1.511649,0.199731,-0.054832,-0.000559,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.674523,30.681971,-9.511576,-2.025631,0.560615,-1.511649,0.199023,-0.054883,-0.000546,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.676465,30.682690,-9.511582,-2.025631,0.560615,-1.511649,0.198316,-0.054935,-0.000532,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.678400,30.683409,-9.511587,-2.025631,0.560615,-1.511649,0.197608,-0.054986,-0.000519,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.680329,30.684129,-9.511593,-2.025631,0.560615,-1.511649,0.196902,-0.055038,-0.000505,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.682250,30.684848,-9.511598,-2.025631,0.560615,-1.511649,0.196195,-0.055090,-0.000492,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.684163,30.685567,-9.511603,-2.025631,0.560615,-1.511649,0.195489,-0.055141,-0.000479,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.686070,30.686286,-9.511608,-2.025631,0.560615,-1.511649,0.194783,-0.055193,-0.000466,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.687970,30.687005,-9.511613,-2.025631,0.560615,-1.511649,0.194077,-0.055244,-0.000453,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.689863,30.687723,-9.511617,-2.025631,0.560615,-1.511649,0.193372,-0.055295,-0.000440,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.691748,30.688442,-9.511622,-2.025631,0.560615,-1.511649,0.192667,-0.055347,-0.000427,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.693627,30.689161,-9.511626,-2.025631,0.560615,-1.511649,0.191962,-0.055398,-0.000414,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.695498,30.689879,-9.511630,-2.025631,0.560615,-1.511649,0.191258,-0.055450,-0.000402,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.697362,30.690598,-9.511635,-2.025631,0.560615,-1.511649,0.190554,-0.055501,-0.000389,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.699220,30.691316,-9.511639,-2.025631,0.560615,-1.511649,0.189850,-0.055553,-0.000377,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.701070,30.692034,-9.511642,-2.025631,0.560615,-1.511649,0.189146,-0.055604,-0.000364,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.702913,30.692752,-9.511646,-2.025631,0.560615,-1.511649,0.188443,-0.055655,-0.000352,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.704749,30.693470,-9.511650,-2.025631,0.560615,-1.511649,0.187740,-0.055707,-0.000340,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.706578,30.694188,-9.511653,-2.025631,0.560615,-1.511649,0.187037,-0.055758,-0.000328,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.708400,30.694906,-9.511657,-2.025631,0.560615,-1.511649,0.186335,-0.055809,-0.000316,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.710215,30.695624,-9.511660,-2.025631,0.560615,-1.511649,0.185632,-0.055861,-0.000304,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.712023,30.696341,-9.511663,-2.025631,0.560615,-1.511649,0.184931,-0.055912,-0.000292,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.713824,30.697059,-9.511666,-2.025631,0.560615,-1.511649,0.184229,-0.055963,-0.000280,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.715618,30.697777,-9.511669,-2.025631,0.560615,-1.511649,0.183528,-0.056014,-0.000269,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.195898,1.000000,-1.000000,-24.717404,30.698494,-9.511672,-2.025631,0.560615,-1.511649,0.182827,-0.056066,-0.000257,0.000000,0.000000,0.000000
-1.000000,-0.195898,0.000000,-3.051887,-3.052004,-0.070673,0.487711,0.487077,-1.000000,-0.226814,1.000000,-1.000000,-24.719184,30.699211,-9.511675,-2.025631,0.560615,-1.511649,0.182126,-0.056117,-0.000245,0.000000,0.000000,0.000000
-1.000000,-0.226814,0.000000,-3.037814,-3.037970,-0.081826,0.488426,0.487692,-1.000000,-0.226814,1.000000,-1.000000,-24.720957,30.699928,-9.511677,-2.025631,0.560615,-1.511649,0.181426,-0.056168,-0.000234,0.000000,0.000000,0.000000
-1.000000,-0.226814,0.000000,-3.037814,-3.037970,-0.081826,0.488426,0.487692,-1.000000,-0.237129,1.000000,-1.000000,-24.722722,30.700646,-9.511680,-2.025631,0.560615,-1.511649,0.180725,-0.056232,-0.000220,0.000000,0.000000,0.000000
-1.000000,-0.237129,0.000000,-3.033126,-3.033297,-0.085548,0.488685,0.487919,-1.000000,-0.257759,1.000000,-1.000000,-24.724481,30.701363,-9.511682,-2.025631,0.560615,-1.511649,0.180026,-0.056296,-0.000206,0.000000,0.000000,0.000000
-1.000000,-0.257759,0.000000,-3.023765,-3.023967,-0.092991,0.489237,0.488404,-1.000000,-0.257759,1.000000,-1.000000,-24.726233,30.702080,-9.511684,-2.025631,0.560615,-1.511649,0.179326,-0.056365,-0.000192,0.000000,0.000000,0.000000
-1.000000,-0.257759,0.000000,-3.023765,-3.023967,-0.092991,0.489237,0.488404,-1.000000,-0.288675,1.000000,-1.000000,-24.727977,30.702797,-9.511686,-2.025631,0.560615,-1.511649,0.178627,-0.056442,-0.000176,0.000000,0.000000,0.000000
-1.000000,-0.288675,0.000000,-3.009774,-3.010026,-0.104144,0.490142,0.489212,-1.000000,-0.288675,1.000000,-1.000000,-24.729715,30.703514,-9.511688,-2.025631,0.560615,-1.511649,0.177928,-0.056519,-0.000160,0.000000,0.000000,0.000000
-1.000000,-0.288675,0.000000,-3.009774,-3.010026,-0.104144,0.490142,0.489212,-1.000000,-0.298990,1.000000,-1.000000,-24.731445,30.704231,-9.511690,-2.025631,0.560615,-1.511649,0.177229,-0.056609,-0.000142,0.000000,0.000000,0.000000
-1.000000,-0.298990,0.000000,-3.005117,-3.005386,-0.107865,0.490466,0.489502,-1.000000,-0.309305,1.000000,-1.000000,-24.733169,30.704949,-9.511692,-2.025631,0.560615,-1.511649,0.176531,-0.056699,-0.000124,0.000000,0.000000,0.000000
-1.000000,-0.309305,0.000000,-3.000465,-3.000753,-0.111587,0.490800,0.489804,-1.000000,-0.309305,1.000000,-1.000000,-24.734885,30.705666,-9.511693,-2.025631,0.560615,-1.511649,0.175833,-0.056793,-0.000105,0.000000,0.000000,0.000000
-1.000000,-0.309305,0.000000,-3.000465,-3.000753,-0.111587,0.490800,0.489804,-1.000000,-0.319620,1.000000,-1.000000,-24.736595,30.706385,-9.511694,-2.025631,0.560615,-1.511649,0.175135,-0.056891,-0.000086,0.000000,0.000000,0.000000
-1.000000,-0.319620,0.000000,-2.995818,-2.996126,-0.115308,0.491144,0.490115,-1.000000,-0.329936,1.000000,-1.000000,-24.738297,30.707103,-9.511695,-2.025631,0.560615,-1.511649,0.174437,-0.056990,-0.000066,0.000000,0.000000,0.000000
