tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,L2,PosXLeft,PosYLeft,R2,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y,nu_hat_x,nu_hat_y,nu_hat_psi,b_hat_x,b_hat_y,b_hat_psi
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.472029,6.026344,-5.390560,-2.598120,4.164014,0.772041,0.190678,0.017823,-0.002077,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.470971,6.027942,-5.390581,-2.598120,4.164014,0.772041,0.190599,0.017816,-0.002061,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.469913,6.029538,-5.390601,-2.598120,4.164014,0.772041,0.190521,0.017808,-0.002045,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.468856,6.031134,-5.390622,-2.598120,4.164014,0.772041,0.190442,0.017801,-0.002030,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.467800,6.032730,-5.390643,-2.598120,4.164014,0.772041,0.190363,0.017793,-0.002015,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.020600,0.000000,-1.000000,-20.466743,6.034324,-5.390663,-2.598120,4.164014,0.772041,0.190285,0.017785,-0.002000,0.000000,0.000000,0.000000
-0.000000,0.020600,0.000000,1.578097,1.563496,0.007432,0.004589,0.004589,-1.000000,0.020600,0.000000,-1.000000,-20.465688,6.035918,-5.390683,-2.598120,4.164014,0.772041,0.190206,0.017778,-0.001984,0.000000,0.000000,0.000000
-0.000000,0.020600,0.000000,1.578097,1.563496,0.007432,0.004589,0.004589,-1.000000,0.319590,0.000000,-1.000000,-20.464632,6.037512,-5.390703,-2.598120,4.164014,0.772041,0.190128,0.017779,-0.001971,0.000000,0.000000,0.000000
-0.000000,0.319590,0.000000,1.578097,1.563496,0.115297,0.071189,0.071189,-1.000000,0.319590,0.000000,-1.000000,-20.463577,6.039104,-5.390723,-2.598120,4.164014,0.772041,0.190049,0.017780,-0.001958,0.000000,0.000000,0.000000
-0.000000,0.319590,0.000000,1.578097,1.563496,0.115297,0.071189,0.071189,-1.000000,0.762902,0.000000,-1.000000,-20.462523,6.040696,-5.390743,-2.598120,4.164014,0.772041,0.189971,0.017906,-0.001968,0.000000,0.000000,0.000000
-0.000000,0.762902,0.000000,1.578097,1.563496,0.275228,0.169936,0.169936,-1.000000,0.762902,0.092776,-1.000000,-20.461468,6.042287,-5.390762,-2.598120,4.164014,0.772041,0.189893,0.018032,-0.001979,0.000000,0.000000,0.000000
-0.092776,0.762902,0.000000,1.836680,1.823036,0.275228,0.175485,0.176120,-1.000000,0.762902,0.092776,-1.000000,-20.460416,6.043879,-5.390782,-2.598120,4.164014,0.772041,0.189814,0.018343,-0.002024,0.000000,0.000000,0.000000
-0.092776,0.762902,0.000000,1.836680,1.823036,0.275228,0.175485,0.176120,-1.000000,1.000000,0.092776,-1.000000,-20.459365,6.045471,-5.390802,-2.598120,4.164014,0.772041,0.189678,0.018655,-0.002070,0.000000,0.000000,0.000000
-0.092776,1.000000,0.000000,1.777303,1.763275,0.360765,0.226935,0.227579,-1.000000,1.000000,0.298959,-1.000000,-20.458316,6.047064,-5.390822,-2.598120,4.164014,0.772041,0.189542,0.018966,-0.002115,0.000000,0.000000,0.000000
-0.298959,1.000000,0.000000,2.153360,2.143109,0.360765,0.264966,0.266741,-1.000000,1.000000,0.298959,-1.000000,-20.457271,6.048657,-5.390843,-2.598120,4.164014,0.772041,0.189405,0.019377,-0.002179,0.000000,0.000000,0.000000
-0.298959,1.000000,0.000000,2.153360,2.143109,0.360765,0.264966,0.266741,-1.000000,1.000000,0.350505,-1.000000,-20.456229,6.050252,-5.390864,-2.598120,4.164014,0.772041,0.189140,0.019787,-0.002242,0.000000,0.000000,0.000000
-0.350505,1.000000,0.000000,2.227712,2.218491,0.360765,0.279311,0.281285,-1.000000,1.000000,0.350505,-1.000000,-20.455191,6.051848,-5.390885,-2.598120,4.164014,0.772041,0.188875,0.020197,-0.002305,0.000000,0.000000,0.000000
-0.350505,1.000000,0.000000,2.227712,2.218491,0.360765,0.279311,0.281285,-1.000000,1.000000,0.247414,-1.000000,-20.454158,6.053445,-5.390908,-2.598120,4.164014,0.772041,0.188578,0.020607,-0.002367,0.000000,0.000000,0.000000
-0.247414,1.000000,0.000000,2.070950,2.059637,0.360765,0.252293,0.253836,-1.000000,1.000000,0.247414,-1.000000,-20.453130,6.055042,-5.390931,-2.598120,4.164014,0.772041,0.188281,0.021017,-0.002429,0.000000,0.000000,0.000000
-0.247414,1.000000,0.000000,2.070950,2.059637,0.360765,0.252293,0.253836,-1.000000,1.000000,0.092776,-1.000000,-20.452107,6.056640,-5.390955,-2.598120,4.164014,0.772041,0.188049,0.021426,-0.002491,0.000000,0.000000,0.000000
-0.092776,1.000000,0.000000,1.777303,1.763275,0.360765,0.226935,0.227579,-1.000000,1.000000,0.092776,-1.000000,-20.451089,6.058237,-5.390979,-2.598120,4.164014,0.772041,0.187817,0.021836,-0.002552,0.000000,0.000000,0.000000
-0.092776,1.000000,0.000000,1.777303,1.763275,0.360765,0.226935,0.227579,-1.000000,1.000000,0.000000,-1.000000,-20.450075,6.059836,-5.391004,-2.598120,4.164014,0.772041,0.187681,0.022245,-0.002612,0.000000,0.000000,0.000000
-0.000000,1.000000,0.000000,1.578097,1.563496,0.360765,0.222750,0.222750,-1.000000,1.000000,0.000000,-1.000000,-20.449066,6.061435,-5.391029,-2.598120,4.164014,0.772041,0.187546,0.022654,-0.002672,0.000000,0.000000,0.000000
-0.000000,1.000000,0.000000,1.578097,1.563496,0.360765,0.222750,0.222750,-1.000000,1.000000,0.000000,-1.000000,-20.448061,6.063035,-5.391055,-2.598120,4.164014,0.772041,0.187468,0.023063,-0.002732,0.000000,0.000000,0.000000
-0.000000,1.000000,0.000000,1.578097,1.563496,0.360765,0.222750,0.222750,-1.000000,1.000000,0.000000,-1.000000,-20.447060,6.064638,-5.391082,-2.598120,4.164014,0.772041,0.187391,0.023472,-0.002791,0.000000,0.000000,0.000000
