tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,L2,PosXLeft,PosYLeft,R2,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y,nu_hat_x,nu_hat_y,nu_hat_psi,b_hat_x,b_hat_y,b_hat_psi
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.932572,14.135839,-6.710031,2.122811,5.043681,-1.830902,0.038052,0.136067,0.002063,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.931662,14.136921,-6.710010,2.122811,5.043681,-1.830902,0.038037,0.135991,0.002063,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.930752,14.138002,-6.709989,2.121987,5.043308,-1.829785,0.038021,0.135915,0.002063,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.929843,14.139082,-6.709969,2.121987,5.043308,-1.829785,0.038005,0.135839,0.002064,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.928934,14.140162,-6.709948,2.121987,5.043308,-1.829785,0.037989,0.135763,0.002064,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.928026,14.141241,-6.709928,2.121987,5.043308,-1.829785,0.037974,0.135687,0.002065,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.927118,14.142320,-6.709907,2.121987,5.043308,-1.829785,0.037958,0.135611,0.002065,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.926211,14.143398,-6.709886,2.120972,5.042606,-1.828602,0.037942,0.135535,0.002065,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.925304,14.144475,-6.709866,2.120972,5.042606,-1.828602,0.037927,0.135459,0.002066,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.924398,14.145552,-6.709845,2.120972,5.042606,-1.828602,0.037911,0.135383,0.002066,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.923492,14.146628,-6.709824,2.120972,5.042606,-1.828602,0.037895,0.135307,0.002066,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.922586,14.147704,-6.709804,2.120972,5.042606,-1.828602,0.037880,0.135232,0.002067,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.921681,14.148779,-6.709783,2.120694,5.042254,-1.827294,0.037864,0.135156,0.002067,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.920777,14.149853,-6.709762,2.120694,5.042254,-1.827294,0.037849,0.135080,0.002067,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.919873,14.150927,-6.709742,2.120694,5.042254,-1.827294,0.037833,0.135005,0.002068,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.918970,14.152000,-6.709721,2.120694,5.042254,-1.827294,0.037817,0.134929,0.002068,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.918067,14.153073,-6.709700,2.120694,5.042254,-1.827294,0.037802,0.134853,0.002068,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-20.917164,14.154145,-6.709680,2.120247,5.041664,-1.825987,0.037786,0.134778,0.002068,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.020631,0.000000,-1.000000,-20.916262,14.155216,-6.709659,2.120247,5.041664,-1.825987,0.037771,0.134702,0.002069,0.000000,0.000000,0.000000
-0.000000,-0.020631,0.000000,-1.563496,-1.578097,-0.007443,0.004595,0.004595,-1.000000,-0.020631,0.000000,-1.000000,-20.915360,14.156287,-6.709638,2.120247,5.041664,-1.825987,0.037755,0.134627,0.002069,0.000000,0.000000,0.000000
-0.000000,-0.020631,0.000000,-1.563496,-1.578097,-0.007443,0.004595,0.004595,-1.000000,-0.134037,0.000000,-1.000000,-20.914459,14.157357,-6.709618,2.120247,5.041664,-1.825987,0.037739,0.134543,0.002071,0.000000,0.000000,0.000000
-0.000000,-0.134037,0.000000,-1.563496,-1.578097,-0.048356,0.029857,0.029857,-1.000000,-0.134037,0.000000,-1.000000,-20.913559,14.158426,-6.709597,2.120247,5.041664,-1.825987,0.037724,0.134459,0.002073,0.000000,0.000000,0.000000
-0.000000,-0.134037,0.000000,-1.563496,-1.578097,-0.048356,0.029857,0.029857,-1.000000,-0.309305,0.000000,-1.000000,-20.912659,14.159495,-6.709576,2.119643,5.041242,-1.824560,0.037708,0.134328,0.002083,0.000000,0.000000,0.000000
-0.000000,-0.309305,0.000000,-1.563496,-1.578097,-0.111587,0.068898,0.068898,-1.000000,-0.309305,0.000000,-1.000000,-20.911759,14.160563,-6.709555,2.119643,5.041242,-1.824560,0.037693,0.134196,0.002094,0.000000,0.000000,0.000000
-0.000000,-0.309305,0.000000,-1.563496,-1.578097,-0.111587,0.068898,0.068898,-1.000000,-0.494888,0.000000,-1.000000,-20.910860,14.161630,-6.709535,2.119643,5.041242,-1.824560,0.037677,0.133992,0.002119,0.000000,0.000000,0.000000
-0.000000,-0.494888,0.000000,-1.563496,-1.578097,-0.178538,0.110236,0.110236,-1.000000,-0.494888,0.000000,-1.000000,-20.909962,14.162696,-6.709514,2.119643,5.041242,-1.824560,0.037662,0.133787,0.002143,0.000000,0.000000,0.000000
-0.000000,-0.494888,0.000000,-1.563496,-1.578097,-0.178538,0.110236,0.110236,-1.000000,-0.690756,0.000000,-1.000000,-20.909065,14.163761,-6.709492,2.119643,5.041242,-1.824560,0.037646,0.133505,0.002182,0.000000,0.000000,0.000000
-0.000000,-0.690756,0.000000,-1.563496,-1.578097,-0.249201,0.153866,0.153866,-1.000000,-0.690756,0.000000,-1.000000,-20.908169,14.164823,-6.709471,2.118284,5.041007,-1.823482,0.037631,0.133223,0.002221,0.000000,0.000000,0.000000
-0.000000,-0.690756,0.000000,-1.563496,-1.578097,-0.249201,0.153866,0.153866,-1.000000,-0.907254,0.000000,-1.000000,-20.907274,14.165883,-6.709449,2.118284,5.041007,-1.823482,0.037615,0.132859,0.002275,0.000000,0.000000,0.000000
-0.000000,-0.907254,0.000000,-1.563496,-1.578097,-0.327306,0.202091,0.202091,-1.000000,-0.907254,-0.051576,-1.000000,-20.906380,14.166940,-6.709427,2.118284,5.041007,-1.823482,0.037599,0.132495,0.002329,0.000000,0.000000,0.000000
0.051576,-0.907254,0.000000,-1.440347,-1.454728,-0.327306,0.203454,0.203817,-1.000000,-0.907254,-0.051576,-1.000000,-20.905488,14.167994,-6.709404,2.118284,5.041007,-1.823482,0.037584,0.132041,0.002400,0.000000,0.000000,0.000000
0.051576,-0.907254,0.000000,-1.440347,-1.454728,-0.327306,0.203454,0.203817,-1.000000,-1.000000,-0.051576,-1.000000,-20.904598,14.169045,-6.709381,2.118284,5.041007,-1.823482,0.037601,0.131587,0.002470,0.000000,0.000000,0.000000
0.051576,-1.000000,0.000000,-1.451660,-1.466079,-0.360765,0.223971,0.224334,-1.000000,-1.000000,-0.113407,-1.000000,-20.903710,14.170092,-6.709357,2.118946,5.041114,-1.821606,0.037617,0.131133,0.002539,0.000000,0.000000,0.000000
0.113407,-1.000000,0.000000,-1.321630,-1.335391,-0.360765,0.229061,0.229842,-1.000000,-1.000000,-0.113407,-1.000000,-20.902824,14.171135,-6.709332,2.118946,5.041114,-1.821606,0.037634,0.130641,0.002616,0.000000,0.000000,0.000000
0.113407,-1.000000,0.000000,-1.321630,-1.335391,-0.360765,0.229061,0.229842,-1.000000,-1.000000,-0.134037,-1.000000,-20.901939,14.172173,-6.709307,2.118946,5.041114,-1.821606,0.037689,0.130148,0.002692,0.000000,0.000000,0.000000
0.134037,-1.000000,0.000000,-1.279876,-1.293330,-0.360765,0.231602,0.232514,-1.000000,-1.000000,-0.134037,-1.000000,-20.901056,14.173208,-6.709281,2.118946,5.041114,-1.821606,0.037745,0.129656,0.002767,0.000000,0.000000,0.000000
0.134037,-1.000000,0.000000,-1.279876,-1.293330,-0.360765,0.231602,0.232514,-1.000000,-1.000000,-0.175268,-1.000000,-20.900175,14.174237,-6.709254,2.118946,5.041114,-1.821606,0.037813,0.129164,0.002842,0.000000,0.000000,0.000000
0.175268,-1.000000,0.000000,-1.199573,-1.212316,-0.360765,0.237865,0.239025,-1.000000,-1.000000,-0.185583,-1.000000,-20.899296,14.175261,-6.709226,2.118721,5.041288,-1.819976,0.037881,0.128673,0.002916,0.000000,0.000000,0.000000
0.185583,-1.000000,0.000000,-1.180201,-1.192749,-0.360765,0.239667,0.240887,-1.000000,-1.000000,-0.185583,-1.000000,-20.898418,14.176281,-6.709198,2.118721,5.041288,-1.819976,0.037975,0.128181,0.002990,0.000000,0.000000,0.000000
0.185583,-1.000000,0.000000,-1.180201,-1.192749,-0.360765,0.239667,0.240887,-1.000000,-1.000000,-0.185583,-1.000000,-20.897541,14.177296,-6.709169,2.118721,5.041288,-1.819976,0.038076,0.127690,0.003063,0.000000,0.000000,0.000000
