tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,L2,PosXLeft,PosYLeft,R2,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y,nu_hat_x,nu_hat_y,nu_hat_psi,b_hat_x,b_hat_y,b_hat_psi
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.099833,10.813558,-6.673575,-3.114939,6.673875,-0.083256,0.014437,0.014950,0.000251,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.099643,10.813641,-6.673573,-3.114939,6.673875,-0.083256,0.014432,0.014942,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.099453,10.813725,-6.673570,-3.114939,6.673875,-0.083256,0.014426,0.014934,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.099262,10.813808,-6.673568,-3.114939,6.673875,-0.083256,0.014420,0.014925,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.099072,10.813891,-6.673565,-3.114939,6.673875,-0.083256,0.014414,0.014917,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.098882,10.813974,-6.673563,-3.114939,6.673875,-0.083256,0.014408,0.014908,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.098692,10.814057,-6.673560,-3.114939,6.673875,-0.083256,0.014402,0.014900,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.098502,10.814140,-6.673558,-3.114939,6.673875,-0.083256,0.014396,0.014892,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.098312,10.814223,-6.673555,-3.114939,6.673875,-0.083256,0.014390,0.014883,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.098122,10.814306,-6.673553,-3.114939,6.673875,-0.083256,0.014384,0.014875,0.000250,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.097932,10.814389,-6.673550,-3.114939,6.673875,-0.083256,0.014378,0.014867,0.000249,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.097743,10.814472,-6.673548,-3.114939,6.673875,-0.083256,0.014372,0.014858,0.000249,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-21.097553,10.814555,-6.673545,-3.114939,6.673875,-0.083256,0.014366,0.014850,0.000249,0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.030915,-1.000000,-21.097364,10.814637,-6.673543,-3.114939,6.673875,-0.083256,0.014360,0.014842,0.000249,0.000000,0.000000,0.000000
-0.030915,0.000000,0.000000,3.141593,3.141593,0.000000,0.015007,0.015007,-1.000000,0.000000,0.030915,-1.000000,-21.097174,10.814720,-6.673540,-3.114939,6.673875,-0.083256,0.014354,0.014833,0.000249,0.000000,0.000000,0.000000
-0.030915,0.000000,0.000000,3.141593,3.141593,0.000000,0.015007,0.015007,-1.000000,0.000000,0.185553,-1.000000,-21.096985,10.814803,-6.673538,-3.114939,6.673875,-0.083256,0.014329,0.014825,0.000249,0.000000,0.000000,0.000000
-0.185553,0.000000,0.000000,3.141593,3.141593,0.000000,0.090074,0.090074,-1.000000,0.000000,0.340190,-1.000000,-21.096796,10.814885,-6.673535,-3.114939,6.673875,-0.083256,0.014304,0.014817,0.000249,0.000000,0.000000,0.000000
-0.340190,0.000000,0.000000,3.141593,3.141593,0.000000,0.165141,0.165141,-1.000000,0.000000,0.536088,-1.000000,-21.096607,10.814968,-6.673533,-3.114939,6.673875,-0.083256,0.014182,0.014808,0.000249,0.000000,0.000000,0.000000
-0.536088,0.000000,0.000000,3.141593,3.141593,0.000000,0.260237,0.260237,-1.000000,0.000000,0.536088,-1.000000,-21.096418,10.815050,-6.673530,-3.114939,6.673875,-0.083256,0.013963,0.014800,0.000249,0.000000,0.000000,0.000000
-0.536088,0.000000,0.000000,3.141593,3.141593,0.000000,0.260237,0.260237,-1.000000,0.051546,0.536088,-1.000000,-21.096231,10.815133,-6.673528,-3.114939,6.673875,-0.083256,0.013623,0.014792,0.000248,0.000000,0.000000,0.000000
-0.536088,0.051546,0.000000,3.097516,3.097488,0.018596,0.260406,0.260574,-1.000000,0.051546,0.793817,-1.000000,-21.096045,10.815217,-6.673525,-3.114939,6.673875,-0.083256,0.013282,0.014783,0.000248,0.000000,0.000000,0.000000
-0.793817,0.051546,0.000000,3.111813,3.111800,0.018596,0.385435,0.385603,-1.000000,0.051546,0.793817,-1.000000,-21.095863,10.815302,-6.673523,-3.114939,6.673875,-0.083256,0.012941,0.014797,0.000244,0.000000,0.000000,0.000000
-0.793817,0.051546,0.000000,3.111813,3.111800,0.018596,0.385435,0.385603,-1.000000,0.164953,0.793817,-1.000000,-21.095684,10.815388,-6.673520,-3.114939,6.673875,-0.083256,0.012439,0.014810,0.000240,0.000000,0.000000,0.000000
-0.793817,0.164953,0.000000,3.046598,3.046466,0.059509,0.386829,0.387363,-1.000000,0.164953,1.000000,-1.000000,-21.095508,10.815476,-6.673518,-3.114939,6.673875,-0.083256,0.011938,0.014823,0.000236,0.000000,0.000000,0.000000
-1.000000,0.164953,0.000000,3.066089,3.066006,0.059509,0.486558,0.487093,-1.000000,0.164953,1.000000,-1.000000,-21.095337,10.815566,-6.673515,-3.114939,6.673875,-0.083256,0.011437,0.014884,0.000223,0.000000,0.000000,0.000000
-1.000000,0.164953,0.000000,3.066089,3.066006,0.059509,0.486558,0.487093,-1.000000,0.268044,1.000000,-1.000000,-21.095170,10.815657,-6.673513,-3.114939,6.673875,-0.083256,0.010807,0.014945,0.000210,0.000000,0.000000,0.000000
-1.000000,0.268044,0.000000,3.019323,3.019106,0.096701,0.488662,0.489527,-1.000000,0.268044,1.000000,-1.000000,-21.095008,10.815751,-6.673511,-3.114939,6.673875,-0.083256,0.010177,0.015005,0.000197,0.000000,0.000000,0.000000
-1.000000,0.268044,0.000000,3.019323,3.019106,0.096701,0.488662,0.489527,-1.000000,0.278329,1.000000,-1.000000,-21.094851,10.815848,-6.673509,-3.114939,6.673875,-0.083256,0.009548,0.015109,0.000175,0.000000,0.000000,0.000000
-1.000000,0.278329,0.000000,3.014686,3.014451,0.100411,0.488931,0.489829,-1.000000,0.278329,1.000000,-1.000000,-21.094700,10.815948,-6.673507,-3.114939,6.673875,-0.083256,0.008918,0.015213,0.000154,0.000000,0.000000,0.000000
-1.000000,0.278329,0.000000,3.014686,3.014451,0.100411,0.488931,0.489829,-1.000000,0.278329,1.000000,-1.000000,-21.094554,10.816052,-6.673505,-3.114939,6.673875,-0.083256,0.008289,0.015321,0.000133,0.000000,0.000000,0.000000
-1.000000,0.278329,0.000000,3.014686,3.014451,0.100411,0.488931,0.489829,-1.000000,0.278329,1.000000,-1.000000,-21.094413,10.816159,-6.673503,-3.114939,6.673875,-0.083256,0.007661,0.015429,0.000111,0.000000,0.000000,0.000000
