x,y,psi,r,u,v,X,Y,N,tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,omega_VSP1,omega_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,ArrowDo,ArrowLeft,ArrowRig,ArrowUP,Circle,L1,L2,L2_discret,L3,PosXLeft,PosXRight,PosYLeft,PosYRight,R1,R2,R2_discret,R3,Select,Square,Start,Triangle,X_1,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y
502.533530,-189.397732,13.630943,0.107789,0.205471,-0.139026,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530500,-0.136525,0.012062,0.236829,0.500212,-0.188532
504.860493,-190.265379,13.692806,0.108155,0.205768,-0.139515,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532940,-0.137095,0.012094,0.237905,0.502534,-0.189398
507.192437,-191.134562,13.754880,0.108522,0.206064,-0.140006,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535384,-0.137667,0.012126,0.238985,0.504860,-0.190265
509.529357,-192.005280,13.817163,0.108890,0.206358,-0.140497,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537834,-0.138240,0.012158,0.240068,0.507192,-0.191135
511.871247,-192.877528,13.879659,0.109260,0.206650,-0.140990,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540289,-0.138813,0.012190,0.241155,0.509529,-0.192005
514.218104,-193.751302,13.942366,0.109630,0.206941,-0.141483,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542750,-0.139388,0.012222,0.242246,0.511871,-0.192878
516.569921,-194.626598,14.005286,0.110002,0.207230,-0.141978,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.545216,-0.139963,0.012254,0.243340,0.514218,-0.193751
518.926701,-195.503392,14.068415,0.110361,0.207519,-0.142470,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.547687,-0.140539,0.012286,0.244438,0.516570,-0.194627
521.288438,-196.381681,14.131755,0.110736,0.207804,-0.142967,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550163,-0.141117,0.012317,0.245540,0.518927,-0.195503
523.655121,-197.261480,14.195309,0.111112,0.208088,-0.143465,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.552645,-0.141695,0.012349,0.246646,0.521288,-0.196382
526.026745,-198.142785,14.259080,0.111489,0.208369,-0.143964,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.555132,-0.142273,0.012381,0.247755,0.523655,-0.197261
528.403305,-199.025593,14.323066,0.111867,0.208649,-0.144464,0.988317,-0.285787,0.076390,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557624,-0.142853,0.012413,0.248868,0.526027,-0.198143
530.784796,-199.909898,14.387270,0.112246,0.208928,-0.144965,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560121,-0.143434,0.012445,0.249985,0.528403,-0.199026
533.171211,-200.795698,14.451691,0.112627,0.209204,-0.145467,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562624,-0.144016,0.012476,0.251105,0.530785,-0.199910
535.562547,-201.682987,14.516331,0.113009,0.209478,-0.145970,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.565132,-0.144598,0.012508,0.252230,0.533171,-0.200796
537.958805,-202.571742,14.581186,0.113378,0.209753,-0.146471,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567645,-0.145181,0.012540,0.253358,0.535563,-0.201683
540.359985,-203.461938,14.646252,0.113748,0.210027,-0.146973,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570163,-0.145766,0.012571,0.254490,0.537959,-0.202572
542.766083,-204.353571,14.711531,0.114119,0.210298,-0.147475,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.572687,-0.146351,0.012603,0.255625,0.540360,-0.203462
545.177093,-205.246635,14.777024,0.114492,0.210568,-0.147979,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.575216,-0.146936,0.012635,0.256765,0.542766,-0.204354
547.593010,-206.141127,14.842730,0.114866,0.210835,-0.148484,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577750,-0.147523,0.012666,0.257908,0.545177,-0.205247
550.013829,-207.037041,14.908650,0.115241,0.211101,-0.148990,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580289,-0.148111,0.012698,0.259055,0.547593,-0.206141
552.439544,-207.934373,14.974786,0.115617,0.211365,-0.149496,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.582834,-0.148699,0.012729,0.260205,0.550014,-0.207037
554.870143,-208.833138,15.041142,0.116009,0.211625,-0.150008,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585384,-0.149288,0.012761,0.261359,0.552440,-0.207934
557.305620,-209.733331,15.107719,0.116388,0.211885,-0.150517,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.587939,-0.149878,0.012792,0.262517,0.554870,-0.208833
559.745978,-210.634929,15.174514,0.116768,0.212144,-0.151026,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590499,-0.150469,0.012824,0.263679,0.557306,-0.209733
562.191203,-211.537946,15.241530,0.117164,0.212398,-0.151541,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593065,-0.151061,0.012855,0.264845,0.559746,-0.210635
564.641290,-212.442376,15.308770,0.117547,0.212652,-0.152053,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.595635,-0.151654,0.012886,0.266015,0.562191,-0.211538
567.096241,-213.348197,15.376229,0.117930,0.212905,-0.152565,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.598211,-0.152248,0.012918,0.267188,0.564641,-0.212442
569.556048,-214.255401,15.443909,0.118315,0.213156,-0.153079,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600793,-0.152842,0.012949,0.268366,0.567096,-0.213348
572.020701,-215.164005,15.511813,0.118716,0.213402,-0.153598,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.603379,-0.153437,0.012980,0.269547,0.569556,-0.214255
574.490188,-216.074024,15.579947,0.119118,0.213647,-0.154117,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605971,-0.154033,0.013012,0.270732,0.572021,-0.215164
576.964508,-216.985433,15.648308,0.119506,0.213892,-0.154634,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.608568,-0.154630,0.013043,0.271921,0.574490,-0.216074
579.443663,-217.898207,15.716891,0.119896,0.214135,-0.155152,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.611170,-0.155228,0.013074,0.273114,0.576965,-0.216985
581.927646,-218.812340,15.785698,0.120287,0.214376,-0.155671,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613777,-0.155827,0.013106,0.274312,0.579444,-0.217898
584.416453,-219.727827,15.854730,0.120679,0.214615,-0.156191,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616389,-0.156426,0.013137,0.275512,0.581928,-0.218812
586.910076,-220.644663,15.923986,0.121072,0.214852,-0.156712,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619007,-0.157026,0.013168,0.276717,0.584416,-0.219728
589.408510,-221.562842,15.993468,0.121466,0.215087,-0.157233,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621630,-0.157628,0.013199,0.277926,0.586910,-0.220645
591.911749,-222.482360,16.063176,0.121862,0.215320,-0.157756,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.624258,-0.158230,0.013230,0.279139,0.589409,-0.221563
594.419787,-223.403210,16.133111,0.122258,0.215551,-0.158280,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.626892,-0.158832,0.013261,0.280355,0.591912,-0.222482
596.932618,-224.325388,16.203274,0.122656,0.215780,-0.158805,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.319620,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.629530,-0.159436,0.013292,0.281576,0.594420,-0.223403
599.450236,-225.248888,16.273665,0.123055,0.216007,-0.159330,0.991980,-0.277971,0.072613,1.000000,-0.319620,0.000000,-0.146038,0.300000,0.300000,-0.144306,-0.065966,0.493504,0.487691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632174,-0.160040,0.013323,0.282800,0.596933,-0.224325
601.972635,-226.173704,16.344285,0.123455,0.216232,-0.159857,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.634823,-0.160646,0.013354,0.284029,0.599450,-0.225249
604.499808,-227.099830,16.415135,0.123857,0.216455,-0.160384,0.988317,-0.285787,0.076390,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.637477,-0.161252,0.013385,0.285262,0.601973,-0.226174
607.031745,-228.027283,16.486219,0.124273,0.216674,-0.160917,0.991980,-0.277971,0.072613,1.000000,-0.309305,0.000000,-0.141361,0.300000,0.300000,-0.139736,-0.063837,0.493086,0.487457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.309305,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640136,-0.161859,0.013416,0.286498,0.604500,-0.227100
