x,y,psi,r,u,v,X,Y,N,tau_cmd_surge,tau_cmd_sway,tau_cmd_yaw,alpha_VSP2,omega_VSP1,omega_VSP2,alpha_VSP1,u_BT,u_VSP1,u_VSP2,ArrowDo,ArrowLeft,ArrowRig,ArrowUP,Circle,L1,L2,L2_discret,L3,PosXLeft,PosXRight,PosYLeft,PosYRight,R1,R2,R2_discret,R3,Select,Square,Start,Triangle,X_1,eta_hat_x,eta_hat_y,eta_hat_psi,eta_m_psi,eta_m_x,eta_m_y
5025.283514,-646.046797,-119.291149,-0.007424,-0.005818,0.157717,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.005190,0.000000,0.000000,-2.081949,5.023879,-0.645325
5026.686630,-646.767179,-119.295374,-0.007326,-0.005833,0.157516,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.010798,0.000000,0.000000,-2.082023,5.025284,-0.646047
5028.088013,-647.486551,-119.299544,-0.007229,-0.005847,0.157315,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.016403,0.000000,0.000000,-2.082097,5.026687,-0.646767
5029.487665,-648.204915,-119.303659,-0.007133,-0.005862,0.157114,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.022006,0.000000,0.000000,-2.082170,5.028088,-0.647487
5030.885590,-648.922273,-119.307718,-0.007038,-0.005876,0.156914,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.027606,0.000000,0.000000,-2.082242,5.029488,-0.648205
5032.281789,-649.638626,-119.311723,-0.006943,-0.005890,0.156714,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.033204,0.000000,0.000000,-2.082313,5.030886,-0.648922
5033.676264,-650.353978,-119.315675,-0.006849,-0.005904,0.156515,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.038800,0.000000,0.000000,-2.082382,5.032282,-0.649639
5035.069018,-651.068331,-119.319572,-0.006755,-0.005917,0.156316,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.044394,0.000000,0.000000,-2.082451,5.033676,-0.650354
5036.460054,-651.781685,-119.323416,-0.006662,-0.005931,0.156117,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.049985,0.000000,0.000000,-2.082519,5.035069,-0.651068
5037.849373,-652.494045,-119.327206,-0.006570,-0.005944,0.155918,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.055574,0.000000,0.000000,-2.082586,5.036460,-0.651782
